,Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,i1,i2,i3,i4,i5,e1,e2,e3,e4,e5
471,MU42IY8U,conferencePaper,2014.0,"Nguyen, Chi-Thanh; Park, Kyoung-Taik; Yang, Soon-Yong",A study of stability for field robot using energy stability method,"2014 14th International Conference on Control, Automation and Systems (ICCAS 2014)",,,,,,2014,2020-03-29 15:18:39,2020-03-29 15:18:39,,331–337,,,,,,,,,,,IEEE,,,,,,,Google Scholar,,,,C:\Users\StanS\Zotero\storage\YECXDUDS\6988016.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
472,A9GJZYGF,journalArticle,2011.0,"ZHAO, Ming-yu; LU, Zhi-yuan; WANG, Guo-liang",The research on localization of automatic battery swap robot [J],Manufacturing Automation,,,,,,2011,2020-03-29 15:18:39,2020-03-29 15:18:39,,,,,18.0,,,,,,,,,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
473,RPNV2M8T,conferencePaper,2019.0,"Hadidi, Ramyad; Cao, Jiashen; Merck, M. L.; Siqueira, Arthur; Huang, Qiusen; Saraha, Abhijeet; Jia, Chunjun; Wang, Bingyao; Lim, Dongsuk; Liu, Lixing",Understanding the power consumption of executing deep neural networks on a distributed robot system,"Algorithms and Architectures for Learning in-the-Loop Systems in Autonomous Flight, International Conference on Robotics and Automation (ICRA)",,,,,,2019,2020-03-29 15:19:02,2020-03-29 15:19:02,,,,,2019.0,,,,,,,,,,,,,,,Google Scholar,,,,C:\Users\StanS\Zotero\storage\GW232KAB\Hadidi et al. - 2019 - Understanding the power consumption of executing d.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
474,BFSQ4BQM,conferencePaper,2018.0,"Luo, Hao; Hong, Xiao; Zheng, Lei; Yan, Biwu",Research on GPS Remote Precise Positioning of Power Transmission Line Inspection Robot,"2018 7th International Conference on Energy, Environment and Sustainable Development (ICEESD 2018)",,,,,,2018,2020-03-29 15:19:02,2020-03-29 15:19:02,,,,,,,,,,,,,Atlantis Press,,,,,,,Google Scholar,,,,C:\Users\StanS\Zotero\storage\V7TDXHXP\Luo et al. - 2018 - Research on GPS Remote Precise Positioning of Powe.pdf; C:\Users\StanS\Zotero\storage\GWTS9BYL\25894924.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
475,373HFEIE,journalArticle,2018.0,"He, Ying; Mei, Jiangping; Fang, Zhiwei; Zhang, Fan; Zhao, Yanqin",Minimum Energy Trajectory Optimization for Driving Systems of Palletizing Robot Joints,Mathematical Problems in Engineering,,,,,,2018,2020-03-29 15:19:02,2020-03-29 15:19:02,,,,,2018.0,,,,,,,,,,,,,,,Google Scholar,,Publisher: Hindawi,,C:\Users\StanS\Zotero\storage\F2HLC22P\He et al. - 2018 - Minimum Energy Trajectory Optimization for Driving.pdf; C:\Users\StanS\Zotero\storage\2Z8TCD3V\7247093.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
476,UELSB8H7,journalArticle,,"ИКТ, УНАР; ПО-ДОБРО, ЗАЕЕ",ROBOT CONTROL AND MODERN ICT FOR ENERGY EFFICIENCY AND BETTER QUALITY OF INNOVATIVE TECHNOLOGICAL PROCESSES USING SMART LAB EQUIPMENT,,,,,,,,2020-03-29 15:19:02,2020-03-29 15:19:02,,,,,,,,,,,,,,,,,,,,Google Scholar,,,,C:\Users\StanS\Zotero\storage\TFBM5RAV\ИКТ and ПО-ДОБРО - ROBOT CONTROL AND MODERN ICT FOR ENERGY EFFICIENCY.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
477,GTMAHZ6W,journalArticle,1995.0,"Guoguang, Qi; Jun, Qian; Donghua, Ding",Research on lead-acid battery model for wheeled mobile robot,清华大学学报 (自然科学版),,,,,,1995,2020-03-29 15:19:02,2020-03-29 15:19:02,,05,,5,,,,,,,,,,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
478,S7K9YQDY,conferencePaper,2015.0,"Subhashini, P. V. S.; Raju, N. V. S.; Venkata Rao, Ganapathiraju",Energy Expended in Robotic Deburring of Circular Components Using a SCARA Robot,ASME 2015 International Mechanical Engineering Congress and Exposition,,,,,,2015,2020-03-29 15:19:02,2020-03-29 15:19:02,,,,,,,,,,,,,American Society of Mechanical Engineers Digital Collection,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
479,BXYERIX5,conferencePaper,2018.0,"Sharif, Amir; Lahiru, H. M.; Herath, S.; Roth, Hubert",Energy Efficient Path Planning of Hybrid Fly-Drive Robot (HyFDR) using A* Algorithm.,ICINCO (2),,,,,,2018,2020-03-29 15:19:13,2020-03-29 15:19:13,,211–220,,,,,,,,,,,,,,,,,,Google Scholar,,,,C:\Users\StanS\Zotero\storage\RYQIXE37\Sharif et al. - 2018 - Energy Efficient Path Planning of Hybrid Fly-Drive.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
480,IMQ3KIUN,journalArticle,2018.0,"Vukcevic, Djordje",Extending a constrained hybrid dynamics solver for energy-optimal robot motions in the presence of static friction,"Technical Report/Hochschule Bonn-Rhein-Sieg-University of Applied Sciences, Department of Computer Science",,,,,,2018,2020-03-29 15:19:13,2020-03-29 15:19:13,,,,,,,,,,,,,,,,,,,,Google Scholar,,Publisher: Hochschule Bonn-Rhein-Sieg,,C:\Users\StanS\Zotero\storage\9PAST2EQ\Vukcevic - 2018 - Extending a constrained hybrid dynamics solver for.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
481,7BG98XJ7,journalArticle,2012.0,"ZHANG, Xiao-qing; ZHOU, Guang-bing",Location System of Power Battery Sorting Robot Based on Machine Vision,Logistics Engineering and Management,,,,,,2012,2020-03-29 15:19:13,2020-03-29 15:19:13,,,,,1.0,,,,,,,,,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
482,BP9XGGGW,journalArticle,2012.0,"AREFIN, SK SHEZAN",POWER COMMUNICATION CHANNEL OF AN INQUISITION ROBOT,,,,,,,2012,2020-03-29 15:19:13,2020-03-29 15:19:13,,,,,,,,,,,,,,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
483,GIK4LVUF,journalArticle,2014.0,"Ghariani, Hamadi; Lahiani, Mongi",Wireless Energy Harvesting System for Charging Battery of Robot Crawler inside Oil Pipeline,International Journal of Applied Engineering Research,,,,,,2014,2020-03-29 15:19:13,2020-03-29 15:19:13,,21433–21448,,23,9.0,,,,,,,,,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
484,2V5W6KYS,journalArticle,2020.0,"Li, Hong Jun; Jiang, Wei; Zou, Dehua; Yan, Yu; Zhang, An; Chen, Wei",Robust motion control for multi-split transmission line four-wheel driven mobile operation robot in extreme power environment,Industrial Robot: the international journal of robotics research and application,,,,,,2020,2020-03-29 15:19:13,2020-03-29 15:19:13,,,,,,,,,,,,,,,,,,,,Google Scholar,,Publisher: Emerald Publishing Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
485,KISVLMDK,conferencePaper,2019.0,"Piran, Sajad Jalil; Majidi, Babak; Manzuri, Mohammad Taghi",Deep Interpretation of Parkland Environment for Autonomous Landscaping Robot for the Green Smart City,2019 4th International Conference on Pattern Recognition and Image Analysis (IPRIA),,,,,,2019,2020-03-29 15:19:13,2020-03-29 15:19:13,,185–189,,,,,,,,,,,IEEE,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
486,ZLW5WKS6,journalArticle,2019.0,"Shah, Hairol Nizam Mohd; Kamis, Zalina; Shukor, Ahmad Zaki; Baharon, Mohd Rizuan; Sulaiman, Marizan; Azahari, Wan Nur Farhana Wan",Optimum Utilization of Energy Consumption in Arm Robot,Modern Applied Science,,,,,,2019,2020-03-29 15:19:13,2020-03-29 15:19:13,,,,5,13.0,,,,,,,,,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
487,LWYDGPQE,bookSection,2011.0,"Zhi-bin, Ren; Sen, Liu; Yu-tao, Long",Inspection Robot Suspended on Power Transmission Lines Based on Expert System,Future Intelligent Information Systems,,,,,,2011,2020-03-29 15:19:13,2020-03-29 15:19:13,,349–357,,,,,,,,,,,Springer,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
488,FN3E2ZEZ,journalArticle,2009.0,"Kiong, W. E.; Senanayake, SMNA","GLOBAL ENTRAINMENT EFFECT ON BIPED ROBOT LOCOMOTION ENERGY II Za’balawi,∗ LC Kiong",International Journal of Robotics and Automation,,,,,,2009,2020-03-29 15:19:23,2020-03-29 15:19:23,,,,4,24.0,,,,,,,,,,,,,,,Google Scholar,,,,C:\Users\StanS\Zotero\storage\BKRY28XL\Abstract.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
489,7767BQP6,conferencePaper,2016.0,"Jinno, Kouji; Kurabe, Koichi; Yamashita, Kyohei; Koike, Motoki; Kato, Yukiko; Tatsuno, Kyoichi",A SLAM approach to generation a 3D map for a robot that performs electrical power distribution maintenance work using a laser scanner,2016 International Symposium on Micro-NanoMechatronics and Human Science (MHS),,,,,,2016,2020-03-29 15:19:23,2020-03-29 15:19:23,,1–5,,,,,,,,,,,IEEE,,,,,,,Google Scholar,,,,C:\Users\StanS\Zotero\storage\6WWFZGUA\7824222.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
490,8TZP53IY,journalArticle,2019.0,"Jia, Wenji; Yang, Guilin; Wang, Chongchong; Zhang, Chi; Chen, Chinyin; Fang, Zaojun",Energy-Efficient Torque Distribution Optimization for an Omnidirectional Mobile Robot with Powered Caster Wheels,Energies,,,,,,2019,2020-03-29 15:19:23,2020-03-29 15:19:23,,4417,,23,12.0,,,,,,,,,,,,,,,Google Scholar,,Publisher: Multidisciplinary Digital Publishing Institute,,C:\Users\StanS\Zotero\storage\XGAZ78LD\Jia et al. - 2019 - Energy-Efficient Torque Distribution Optimization .pdf; C:\Users\StanS\Zotero\storage\WZ835XWA\4417.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
491,8NL3I6YB,journalArticle,2019.0,"Manimuthu, Arunmozhi; Le, Anh Vu; Mohan, Rajesh Elara; Veerajagadeshwar, Prabahar; Huu Khanh Nhan, Nguyen; Ping Cheng, Ku",Energy Consumption Estimation Model for Complete Coverage of a Tetromino Inspired Reconfigurable Surface Tiling Robot,Energies,,,,,,2019,2020-03-29 15:19:23,2020-03-29 15:19:23,,2257,,12,12.0,,,,,,,,,,,,,,,Google Scholar,,Publisher: Multidisciplinary Digital Publishing Institute,,C:\Users\StanS\Zotero\storage\3AKSW3RI\Manimuthu et al. - 2019 - Energy Consumption Estimation Model for Complete C.pdf; C:\Users\StanS\Zotero\storage\24YFSZYT\2257.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
492,GGS3EBKX,journalArticle,2009.0,"Gregory, John; García-Bouso, Ana; Olivares, Alberto; Staffetti, Ernesto",Energy-optimal control of unconstrained planar RR robot manipulators,Top,,,,,,2009,2020-03-29 15:19:23,2020-03-29 15:19:23,,385,,2,17.0,,,,,,,,,,,,,,,Google Scholar,,Publisher: Springer,,C:\Users\StanS\Zotero\storage\JLYFGP3V\s11750-009-0109-0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
493,RI46V5KS,journalArticle,2019.0,"Chen, Guodong; Sun, Yue; Huang, Junxin; Zhou, Boda; Meng, Fanchao; Tang, Chunsen",Wireless Power and Data Transmission System of Submarine Cable-Inspecting Robot Fish and Its Time-Sharing Multiplexing Method,Electronics,,,,,,2019,2020-03-29 15:19:23,2020-03-29 15:19:23,,838,,8,8.0,,,,,,,,,,,,,,,Google Scholar,,Publisher: Multidisciplinary Digital Publishing Institute,,C:\Users\StanS\Zotero\storage\YDA2MJCV\htm.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
494,YENV9UL5,conferencePaper,2011.0,"Liang, Jianhong; Zhong, Qiliang; Wang, Liewu",Investigation of Hybrid Solar-Wind Power Generation Systems for the Polar Expedition Robot,The Twenty-first International Offshore and Polar Engineering Conference,,,,,,2011,2020-03-29 15:19:23,2020-03-29 15:19:23,,,,,,,,,,,,,International Society of Offshore and Polar Engineers,,,,,,,Google Scholar,,,,C:\Users\StanS\Zotero\storage\33HLF8HE\ISOPE-I-11-347.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
495,U2X9U5C8,journalArticle,2020.0,"Scalera, Lorenzo; Boscariol, Paolo; Carabin, Giovanni; Vidoni, Renato; Gasparetto, Alessandro",Enhancing Energy Efficiency of a 4-DOF Parallel Robot Through Task-Related Analysis,Machines,,,,,,2020,2020-03-29 15:19:23,2020-03-29 15:19:23,,10,,1,8.0,,,,,,,,,,,,,,,Google Scholar,,Publisher: Multidisciplinary Digital Publishing Institute,,C:\Users\StanS\Zotero\storage\2MI7RFC3\Scalera et al. - 2020 - Enhancing Energy Efficiency of a 4-DOF Parallel Ro.pdf; C:\Users\StanS\Zotero\storage\FCLR3PRX\10.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
496,LAAPZFB7,journalArticle,1988.0,"Wessling, F. C.",Personnel occupied woven envelope robot power,,,,,,,1988,2020-03-29 15:19:23,2020-03-29 15:19:23,,,,,,,,,,,,,,,,,,,,Google Scholar,,,,C:\Users\StanS\Zotero\storage\CTT8ES7K\Wessling - 1988 - Personnel occupied woven envelope robot power.pdf; C:\Users\StanS\Zotero\storage\328ZJXQ5\search.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
497,9QLZ7PYY,journalArticle,,"Rao, MV Sreenivas; Shivakumar, M.",Sensor Guided Docking of Autonomous Mobile Robot for Battery Recharging,,,,,,,,2020-03-29 15:19:23,2020-03-29 15:19:23,,,,,,,,,,,,,,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
498,4I6TDR3I,conferencePaper,2017.0,"Haiguo, Tang; Jiran, Zhu; Fangliang, Gong; Hua, Leng; Min, Fan; Qi, Han",Research on a rail-robot based remote three-dimensional inspection system for switch stations in power distribution network,2017 Chinese Automation Congress (CAC),,,,,,2017,2020-03-29 15:19:32,2020-03-29 15:19:32,,7925–7930,,,,,,,,,,,IEEE,,,,,,,Google Scholar,,,,C:\Users\StanS\Zotero\storage\WY5N9U82\8244217.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
499,LUA984TH,journalArticle,2011.0,"SUN, Guang-ming; ZHAO, Ming-yu; WANG, Ying-hui; CHU, Yi",Design and implementation of 3D monitoring for battery swap robot,Manufacturing Automation,,,,,,2011,2020-03-29 15:19:32,2020-03-29 15:19:32,,8,,22,2011.0,,,,,,,,,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
500,E5Q8WVJW,conferencePaper,2019.0,"Hovgard, Mattias; Lennartson, Bengt; Bengtsson, Kristofer",Simulation Based Energy Optimization of Robot Stations by Motion Parameter Tuning,2019 IEEE 15th International Conference on Automation Science and Engineering (CASE),,,,,,2019,2020-03-29 15:19:32,2020-03-29 15:19:32,,456–461,,,,,,,,,,,IEEE,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
501,EW7RAILY,journalArticle,2012.0,"Ho, Thanhtam; Lee, Sangyoon",Design and Simulation of a Jumping Robot Driven by Shape Memory Alloy and Elastic Energy,Advanced Science Letters,,,,,,2012,2020-03-29 15:19:32,2020-03-29 15:19:32,,302–306,,1,8.0,,,,,,,,,,,,,,,Google Scholar,,Publisher: American Scientific Publishers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
502,AHK7J73M,conferencePaper,1998.0,"Terze, Zdravko; Lefeber, Dirk; Vermeulen, Jimmy; De Man, Hans",Setting Objective Parameters of a Hopping Robot Based on Power Consumption,"First International Symposium on Mobile, Climbing and Walking Robots, CLAWAR'98",,,,,,1998,2020-03-29 15:19:32,2020-03-29 15:19:32,,,,,,,,,,,,,,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
503,LUCSXXP8,conferencePaper,2018.0,"Wang, Jianbin; Chen, Jianping; Xiao, Qijun",A Minimum-energy Trajectory Tracking Controller for Four-wheeled Omni-directional Mobile Robot,"2018 15th International Conference on Control, Automation, Robotics and Vision (ICARCV)",,,,,,2018,2020-03-29 15:19:32,2020-03-29 15:19:32,,48–53,,,,,,,,,,,IEEE,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
504,DISFFDSE,conferencePaper,2018.0,"Calvo, Mauricio Rodríguez; Ugalde, Federico Ruiz",Comparative Efficiency Study of Two Proposed Designs Tested in Water and Air Cooling Conditions for a High Power Humanoid Robot Hollow Joint,2018 IEEE International Work Conference on Bioinspired Intelligence (IWOBI),,,,,,2018,2020-03-29 15:19:32,2020-03-29 15:19:32,,1–9,,,,,,,,,,,IEEE,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
505,FVR38ELZ,journalArticle,2019.0,"Mu, Ye; Hu, Tianli; Gong, He; Wang, Lijun; Li, Shijun",A dual-stage low-power converter driving for piezoelectric actuator applied in micro robot,International Journal of Advanced Robotic Systems,,,,,,2019,2020-03-29 15:19:32,2020-03-29 15:19:32,,1729881419826849,,1,16.0,,,,,,,,,,,,,,,Google Scholar,,"Publisher: SAGE Publications Sage UK: London, England",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
506,7X5VQ7W3,journalArticle,2012.0,"Michel, David C.","System of Terrain Analysis, Energy Estimation and Path Planning for Planetary Exploration by Robot Teams",,,,,,,2012,2020-03-29 15:19:32,2020-03-29 15:19:32,,,,,,,,,,,,,,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
507,EXYKZ9LP,journalArticle,2012.0,"Riemer, Till",Mobile robot control using Bluetooth Low Energy,,,,,,,2012,2020-03-29 15:19:41,2020-03-29 15:19:41,,,,,,,,,,,,,,,,,,,,Google Scholar,,Publisher: Turun ammattikorkeakoulu,,C:\Users\StanS\Zotero\storage\4J49JS99\Riemer - 2012 - Mobile robot control using Bluetooth Low Energy.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
508,XMMWBFUS,journalArticle,,"Shah, Hairol Nizam Mohd; Sulaiman, Marizan; Isa, Kamarul Syaffiq Mohamad; Kamis, Zalina; Baharon, Mohd Rizuan",Optimization of Energy Consumption in KUKA KR 16 Articulated Robot Manipulator,,,,,,,,2020-03-29 15:19:41,2020-03-29 15:19:41,,,,,,,,,,,,,,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
509,PBPLRHR8,journalArticle,2008.0,"Shaojing, Guo; Baoling, Han; Qingsheng, Luo; Xiaochuan, Zhao; Deng, Pan",Research on Power Management Techniques for Sensor System of the Hexapod Bio-Robot,Computer Measurement & Control,,,,,,2008,2020-03-29 15:19:41,2020-03-29 15:19:41,,39,,1,,,,,,,,,,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
510,UCCWFWAJ,journalArticle,1994.0,"Rudall, B. H.","Reports and Surveys (Advanced Communications Network, Automated Anatomy, Computer-Linked Brains, Drug Design Using Virtual Reality, European Software, Innovations in Automation, Power from Super-Satellites, Reliable Robot, Robots Worldwide, Space Age Robot Arm, Vision Robot)",ROBOTICA-CAMBRIDGE-,,,,,,1994,2020-03-29 15:19:41,2020-03-29 15:19:41,,193–193,,3,12.0,,,,,,,,,,,,,,,Google Scholar,,Publisher: Cambridge University Press,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
511,FH3N8AR3,conferencePaper,2012.0,"Hida, Minoru; He, Yingxin; Yamamoto, Yusuke; Maekawa, Naoki; Tatsuno, Kyoichi; Kunii, Yasuyuki",A task analysis and a controller system design for a power distribution line maintenance robot,2012 2nd International Conference on Applied Robotics for the Power Industry (CARPI),,,,,,2012,2020-03-29 15:19:41,2020-03-29 15:19:41,,102–107,,,,,,,,,,,IEEE,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
512,KPGIY6FS,journalArticle,2019.0,"Gao, Haibo; Liu, Yufei; Ding, Liang; Liu, Guangjun; Deng, Zongquan; Liu, Yiqun; Yu, Haitao",Low Impact Force and Energy Consumption Motion Planning for Hexapod Robot with Passive Compliant Ankles,Journal of Intelligent & Robotic Systems,,,,,,2019,2020-03-29 15:19:41,2020-03-29 15:19:41,,349–370,,2,94.0,,,,,,,,,,,,,,,Google Scholar,,Publisher: Springer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
513,UUFF6NZE,journalArticle,2015.0,"Nipa, Lutfun Nahar; Rokunuzzaman, Md",A Prototype Mobile Robot for Intelligent Energy Harvesting in Emergent Situation,International Journal of Computer Applications,,,,,,2015,2020-03-29 15:19:41,2020-03-29 15:19:41,,,,1,123.0,,,,,,,,,,,,,,,Google Scholar,,Publisher: Citeseer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
514,UAPJLRRM,conferencePaper,2018.0,"Chen, Enlei; Liu, Changjun",Optimization of Robot Inverse Kinematics based on the Multi-joint-drive Speed Coordinated Energy Consumption Method,"2018 3rd International Conference on Automation, Mechanical Control and Computational Engineering (AMCCE 2018)",,,,,,2018,2020-03-29 15:19:41,2020-03-29 15:19:41,,,,,,,,,,,,,Atlantis Press,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False
